GazeScreen;5;0,9617311;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;0,9748474;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;0,9919009;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,004043;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,013704;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,023716;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,03499;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,045925;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,057114;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,068439;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,079705;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,091287;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,102205;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,114503;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,124502;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,146704;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,158619;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,180185;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,191163;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,214325;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,225021;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,247163;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,258324;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,269871;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,280578;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,292293;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,31445;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,325959;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,348143;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,360173;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,381076;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,392129;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,403536;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,414753;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,425704;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,448602;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,459255;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,481871;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,492848;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,515138;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,526371;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,548671;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,559806;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,582464;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,593321;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,615903;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,627282;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,649844;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,660547;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,683129;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,693987;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,716467;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,727519;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,750012;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,761157;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,784085;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,794482;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,805741;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,828266;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,839702;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,861871;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,872721;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,895377;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,906236;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,928523;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,940355;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,951348;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,973781;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,98455;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;1,995766;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,006827;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,029183;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,040087;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,062537;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,073753;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,085389;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,107984;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,118759;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,130317;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,152539;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,163219;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,185746;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,196742;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,208589;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,219112;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,241918;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,252671;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,26438;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,286381;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,297599;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,319826;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,330958;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,341712;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,364792;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,375407;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,399371;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,411687;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,431827;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,442658;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,469533;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,477322;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,500988;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,512934;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,532699;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,543155;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,566087;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,577318;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,600485;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,610288;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,621023;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,643789;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,655764;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,666469;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,678897;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,688846;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,699621;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,710654;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,721308;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,732883;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,743617;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,767008;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,777293;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,799553;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,810697;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,834209;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,844731;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,866976;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,878237;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,901393;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,912025;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,934859;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,944895;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,967488;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;2,978274;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,001446;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,038764;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,046354;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,057279;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,079066;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,090326;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,101644;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,112497;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,124295;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,134823;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,146393;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,168928;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,179881;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,20204;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,268342;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,280658;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,291432;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,313765;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,325129;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,347796;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,359072;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,370466;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,381833;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,403488;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,414489;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,426032;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,449025;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,459015;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,481042;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,492156;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,503301;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,516595;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,527802;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,543045;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,559295;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,571072;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,584743;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,595948;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,605969;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,637537;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,649063;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,660415;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,671639;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,693743;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,705693;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,716256;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,72706;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,739048;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,752356;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,762068;49,00549;451,2158;1,265131;-1;-1
GazeScreen;5;3,77615;49,00549;451,2158;1,265131;-1;0
GazeScreen;5;3,793632;49,00549;451,2158;1,265131;-1;0
GazeScreen;5;3,805797;49,00549;451,2158;1,265131;-1;0
GazeScreen;5;3,820441;49,00549;451,2158;1,265131;-1;0
GazeScreen;5;3,834154;49,00549;451,2158;1,265131;-1;0
GazeScreen;5;3,844662;49,00549;451,2158;1,265131;-1;0
GazeScreen;5;3,861815;49,00549;451,2158;1,265131;-1;0
GazeScreen;5;3,872763;49,00549;451,2158;1,265131;-1;0
GazeScreen;5;3,894907;49,00549;451,2158;1,265131;-1;0
GazeScreen;5;3,905963;49,00549;451,2158;1,265131;-1;0
GazeScreen;5;3,928504;49,00549;451,2158;1,265131;-1;0
GazeScreen;5;3,939279;49,00549;451,2158;1,265131;-1;0
GazeScreen;5;3,950303;49,00549;451,2158;1,265131;-1;0
GazeScreen;5;3,96136;49,00549;451,2158;1,265131;-1;0
GazeScreen;5;3,972883;49,00549;451,2158;1,265131;0;0
GazeScreen;5;3,983822;49,00549;451,2158;1,265131;0;0
GazeScreen;5;3,996885;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,006517;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,017293;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,028362;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,051377;49,00549;451,2158;1,265131;0;20,36788
GazeScreen;5;4,061948;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,073218;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,084896;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,095482;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,118427;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,128929;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,140522;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,151257;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,162727;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,173805;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,185349;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,196391;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,218774;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,229436;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,24122;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,263149;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,274209;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,285851;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,296951;49,00549;451,2158;1,265131;16,66778;0
GazeScreen;5;4,308215;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,33015;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,341295;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,364274;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,375279;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,397213;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,408715;49,00549;451,2158;1,265131;19,31898;0
GazeScreen;5;4,430951;49,00549;451,2158;1,265131;12,05008;0
GazeScreen;5;4,441892;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,464578;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,475084;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,497749;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,508645;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,531067;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,542634;49,00549;451,2158;1,265131;19,79615;0
GazeScreen;5;4,553742;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,565076;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,576285;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,598449;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,609563;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,631976;49,00549;451,2158;1,265131;17,36199;0
GazeScreen;5;4,642564;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,654353;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,66515;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,676116;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,698981;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,709886;49,00549;451,2158;1,265131;20,18338;44,39076
GazeScreen;5;4,721515;49,00549;451,2158;1,265131;23,02488;0
GazeScreen;5;4,743457;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,755229;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,765912;49,00549;451,2158;1,265131;26,43581;0
GazeScreen;5;4,776764;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,799587;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,810476;49,00549;451,2158;1,265131;28,64129;0
GazeScreen;5;4,832886;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,844756;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,86668;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,877327;49,00549;451,2158;1,265131;24,00518;0
GazeScreen;5;4,89998;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,912251;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,933573;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,944403;49,00549;451,2158;1,265131;14,66758;0
GazeScreen;5;4,966881;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,977805;49,00549;451,2158;1,265131;0;0
GazeScreen;5;4,989296;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,011615;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,023064;49,00549;451,2158;1,265131;23,12492;0
GazeScreen;5;5,034058;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,044763;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,067325;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,078462;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,101235;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,243936;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,25753;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,268592;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,280025;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,302153;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,313058;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,335451;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,346439;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,369017;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,380086;49,00549;451,2158;1,265131;46,95118;0
GazeScreen;5;5,402682;49,00549;451,2158;1,265131;46,87497;0
GazeScreen;5;5,413875;49,00549;451,2158;1,265131;46,80529;0
GazeScreen;5;5,436186;49,00549;451,2158;1,265131;46,66198;0
GazeScreen;5;5,447476;49,00549;451,2158;1,265131;44,64566;0
GazeScreen;5;5,470695;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,480873;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,503126;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,515035;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,525117;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,547597;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,558605;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,57038;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,592441;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,603716;49,00549;451,2158;1,265131;45,73166;0
GazeScreen;5;5,61485;49,00549;451,2158;1,265131;47,26811;0
GazeScreen;5;5,637064;49,00549;451,2158;1,265131;48,31538;0
GazeScreen;5;5,648798;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,659597;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,681748;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,693548;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,705472;49,00549;451,2158;1,265131;20,80112;0
GazeScreen;5;5,726497;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,737633;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,749165;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,760098;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,772234;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,783262;49,00549;451,2158;1,265131;32,24451;0
GazeScreen;5;5,793934;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,805901;49,00549;451,2158;1,265131;16,5205;0
GazeScreen;5;5,817109;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,826657;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,849362;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,861064;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,884442;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,893909;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,918016;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,928225;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,950301;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,961583;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,972708;49,00549;451,2158;1,265131;0;0
GazeScreen;5;5,99486;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,005464;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,017297;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,02827;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,039828;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,05183;49,00549;451,2158;1,265131;23,00493;0
GazeScreen;5;6,061368;49,00549;451,2158;1,265131;23,00493;0
GazeScreen;5;6,084221;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,094799;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,106061;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,128553;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,139792;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,150989;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,162019;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,184745;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,195768;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,221178;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,240326;49,00549;451,2158;1,265131;43,27094;0
GazeScreen;5;6,253597;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,262664;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,285006;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,296189;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,318417;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,329318;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,3519;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,36282;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,375042;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,396649;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,408189;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,419255;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,430003;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,45269;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,463845;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,485993;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,49732;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,520131;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,530509;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,553206;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,564384;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,586383;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,598179;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,619917;49,00549;451,2158;1,265131;26,6391;0
GazeScreen;5;6,630903;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,653437;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,664557;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,687619;49,00549;451,2158;1,265131;0;0
GazeScreen;5;6,698256;49,00549;451,2158;1,265131;0;0
